,ALAND,AWATER,CD113FP,CDSESSN,FUNCSTAT,GEOID,INTPTLAT,INTPTLON,LSAD,MTFCC,NAMELSAD,STATEFP,AREA,PERIMETER,COMPACTNESS
292,981025165,27386196,06,113,N,1706,+42.1751022,-088.2198781,C2,G5200,Congressional District 6,17,0.10962844258392293,3.5849979218489763,0.10719
293,776382313,31789983,10,113,N,1710,+42.2800078,-087.9399324,C2,G5200,Congressional District 10,17,0.08820352662351161,2.4632724580748073,0.18267
294,44050,4071181839,ZZ,113,F,17ZZ,+41.8872284,-087.6131895,00,G5200,Congressional Districts not defined,17,0.44361044084132445,3.0008139344789027,0.61906
295,16254255149,176459127,01,113,N,5401,+39.3819864,-080.2684972,C2,G5200,Congressional District 1,54,1.717621723305656,12.461304588369257,0.139
296,31013418553,540559542,01,113,N,2701,+43.8989394,-093.7117418,C2,G5200,Congressional District 1,27,3.534052359344,12.916683701137067,0.26618
297,18087442262,5595375166,03,113,N,2203,+29.9296153,-092.4423609,C2,G5200,Congressional District 3,22,2.213158196650299,9.572756162452956,0.30349
298,540927558,955511368,27,113,N,1227,+25.5727818,-080.3060604,C2,G5200,Congressional District 27,12,0.13441213133253732,1.974219868038681,0.43337
299,274632109,37057792,24,113,N,1224,+25.9071014,-080.2191263,C2,G5200,Congressional District 24,12,0.02807896174298056,1.1176623334224554,0.28247
300,433819629,300139663,23,113,N,1223,+26.0736056,-080.3460073,C2,G5200,Congressional District 23,12,0.06616685452145893,1.8861652996161336,0.23372
301,8374071302,388342646,25,113,N,1225,+26.0949636,-081.0669020,C2,G5200,Congressional District 25,12,0.790977840872352,5.641260563411655,0.31234
302,2370620243,16857158,19,113,N,0619,+37.1863813,-121.5316344,C2,G5200,Congressional District 19,06,0.2423398676924245,3.8019635591956034,0.21068
303,478834743,23119253,17,113,N,0617,+37.4440305,-121.9673477,C2,G5200,Congressional District 17,06,0.05110564436751694,1.626727135959014,0.24269
304,1749408506,51351847,01,113,N,0901,+41.9284627,-073.0173833,C2,G5200,Congressional District 1,09,0.19511305844952573,3.7764599949302484,0.17192
305,773902213,14146990,06,113,N,1306,+34.0130473,-084.3456797,C2,G5200,Congressional District 6,13,0.07691042924044794,1.90402959475091,0.26659
306,2774570570,69104325,11,113,N,1311,+34.1804322,-084.6514936,C2,G5200,Congressional District 11,13,0.2781137350040339,3.583814748317824,0.27211
307,23605440743,1212149826,03,113,N,5303,+46.2707510,-122.2621597,C2,G5200,Congressional District 3,53,2.8945268297559252,11.75421753872568,0.26327
308,1206323590,37446167,02,113,N,2902,+38.6029696,-090.5323369,C2,G5200,Congressional District 2,29,0.128626372876543,2.856819549220203,0.19805
309,4537623442,1709473053,08,113,N,1208,+28.1646486,-080.6989059,C2,G5200,Congressional District 8,12,0.5739544524854145,4.140824053225171,0.42064
310,3505394140,162166823,18,113,N,3618,+41.4116573,-074.0809815,C2,G5200,Congressional District 18,36,0.39496275833849925,4.0909894031358744,0.29656
311,1962752171,76026225,03,113,N,2503,+42.5895154,-071.5728279,C2,G5200,Congressional District 3,25,0.22358253534351474,3.635407285429976,0.21259
312,686616789,58507126,05,113,N,2505,+42.3553663,-071.2984404,C2,G5200,Congressional District 5,25,0.08142101228252131,2.541021228451561,0.15846
313,162421640,97472876,07,113,N,2507,+42.3166876,-071.0094420,C2,G5200,Congressional District 7,25,0.028383264011992863,2.226678385787796,0.07194
314,1364317992,864176347,06,113,N,2506,+42.6171124,-070.8853911,C2,G5200,Congressional District 6,25,0.24451437832602127,2.871214198723951,0.37272
315,906588892,51956591,01,113,N,3401,+39.7919878,-075.0580299,C2,G5200,Congressional District 1,34,0.10079279304248845,2.235560581440757,0.25343
316,3931188704,41640075,04,113,N,4204,+39.9218557,-076.9116159,C2,G5200,Congressional District 4,42,0.4185516921755234,3.8129685436228082,0.36177
317,20212509725,154646798,15,113,N,4815,+27.7500112,-098.2634106,C2,G5200,Congressional District 15,48,1.8646410915522207,13.654906947004875,0.12567
318,250678453,127248031,13,113,N,0613,+37.7789619,-122.2392482,C2,G5200,Congressional District 13,06,0.03865087859147928,1.1545955343217431,0.36434
319,672237317,827583987,14,113,N,0614,+37.5746731,-122.4947931,C2,G5200,Congressional District 14,06,0.15297245696000228,2.6954824995540907,0.26458
320,100994762,211586152,12,113,N,0612,+37.7855141,-122.4340005,C2,G5200,Congressional District 12,06,0.03197120110048268,1.077447426660924,0.34608
321,3917538122,979477583,18,113,N,1218,+27.1383614,-080.3794999,C2,G5200,Congressional District 18,12,0.44581048426201736,3.4258513871780822,0.47733
322,332510036,2454694635,04,113,N,5504,+42.9084156,-087.8433801,C2,G5200,Congressional District 4,55,0.307801155945479,3.4231180109803248,0.33009
323,13063622655,494908376,05,113,N,4805,+32.2257951,-095.7316676,C2,G5200,Congressional District 5,48,1.2971802392731921,11.213575702979856,0.12963
324,25635937518,100592676,23,113,N,0623,+35.6106838,-118.5390568,C2,G5200,Congressional District 23,06,2.5603971559754326,12.868841162500038,0.19428
325,4482813369,319022596,05,113,N,0605,+38.5158063,-122.4625595,C2,G5200,Congressional District 5,06,0.4959983514424241,6.159437082455761,0.16429
326,680557173,23270221,24,113,N,4824,+32.9194727,-097.0127238,C2,G5200,Congressional District 24,48,0.06784774552746961,2.0166780626348424,0.20964
327,548959323,16596613,33,113,N,4833,+32.7564438,-097.1069479,C2,G5200,Congressional District 33,48,0.05441911541450089,3.943247681289039,0.04398
328,3732592770,86677568,12,113,N,4812,+32.8211790,-097.6645106,C2,G5200,Congressional District 12,48,0.3677525995402197,4.526264706530385,0.22557
329,2349874557,191504946,26,113,N,4826,+33.1846148,-097.1341729,C2,G5200,Congressional District 26,48,0.24573694823947323,2.5806254002303977,0.46369
330,2567538834,83804811,05,113,N,3405,+41.1862499,-074.8281358,C2,G5200,Congressional District 5,34,0.28400680484252416,4.176390169357164,0.20461
331,1961237686,33331660,03,113,N,2003,+38.8950035,-094.7906431,C2,G5200,Congressional District 3,20,0.20709439952352005,2.3066797168826256,0.48911
332,6283986696,702410449,20,113,N,1220,+26.5089242,-080.6770960,C2,G5200,Congressional District 20,12,0.6325839479284631,6.059614525005261,0.21649
333,675505315,9098541,21,113,N,1221,+26.4686927,-080.2113006,C2,G5200,Congressional District 21,12,0.061968621432474544,1.7088452489007664,0.26667
334,447651168,483793833,22,113,N,1222,+26.4032877,-080.0777882,C2,G5200,Congressional District 22,12,0.08426178929552801,2.81343455687008,0.13377
335,2330114043,619985969,03,113,N,3403,+39.8989216,-074.4763738,C2,G5200,Congressional District 3,34,0.31067489221246314,4.49238067590885,0.19345
336,480886632,97647130,14,113,N,2614,+42.3892242,-082.9218407,C2,G5200,Congressional District 14,26,0.06332857057295935,2.880234077963933,0.09593
337,0,4875242983,ZZ,113,F,26ZZ,+42.6363171,-086.5447420,00,G5200,Congressional Districts not defined,26,0.5399512320149799,6.026150467969021,0.18685
338,475509071,13332117,09,113,N,2609,+42.5296604,-083.0547224,C2,G5200,Congressional District 9,26,0.053563318244498906,1.973828901115242,0.17277
339,51982535473,457363310,03,113,N,4903,+38.6967618,-110.2164000,C2,G5200,Congressional District 3,49,5.429708239489309,18.338113991580858,0.2029
340,453551313,11099907,06,113,N,0606,+38.5940335,-121.4797679,C2,G5200,Congressional District 6,06,0.04804657043349973,1.7439071596986937,0.19853
341,517193241,1486622,20,113,N,4820,+29.4743174,-098.6224612,C2,G5200,Congressional District 20,48,0.04824603910597319,1.825173927868899,0.182
342,1537876856,19731123,35,113,N,4835,+29.9155235,-097.8840940,C2,G5200,Congressional District 35,48,0.14551319928858172,5.8328692403336015,0.05375
343,2267142039,823827525,16,113,N,1216,+27.3062610,-082.4262015,C2,G5200,Congressional District 16,12,0.28182245806649675,2.7524981140701494,0.46745
344,1067686150,18402072,12,113,N,3412,+40.3742054,-074.5738510,C2,G5200,Congressional District 12,34,0.11516761498999384,3.0220332038303264,0.15847
345,73264628,39869598,14,113,N,3614,+40.8095243,-073.8368463,C2,G5200,Congressional District 14,36,0.012074528582019031,0.8241300376627871,0.2234
346,77137240,661088,06,113,N,3606,+40.7347867,-073.8235495,C2,G5200,Congressional District 6,36,0.008293681462501735,0.5605473553143194,0.33169
347,76824024,44947565,08,113,N,3608,+40.6214380,-073.9110774,C2,G5200,Congressional District 8,36,0.01295978383400112,0.9405321024116209,0.1841
348,3189337715,81986737,20,113,N,3620,+42.7488819,-073.9883663,C2,G5200,Congressional District 20,36,0.359681349682548,3.700499972620475,0.33007
349,1203479456,4312184662,09,113,N,3909,+41.4032532,-082.5481185,C2,G5200,Congressional District 9,39,0.5958371018175792,6.227520819739979,0.19307
350,12410163991,870586182,51,113,N,0651,+32.9962393,-115.5254278,C2,G5200,Congressional District 51,06,1.281285820597101,8.536431988371689,0.22095
351,6605415627,374239044,04,113,N,4904,+39.8793168,-111.8444529,C2,G5200,Congressional District 4,49,0.7348540084479636,6.241077691741983,0.23708
352,787830666,253099129,03,113,N,2403,+39.1572215,-076.6768633,C2,G5200,Congressional District 3,24,0.1084812301264245,6.512560623241514,0.03214
353,903592549,440553866,02,113,N,2402,+39.3395121,-076.4287700,C2,G5200,Congressional District 2,24,0.1404351093339511,5.33284666006599,0.06205
354,17878050853,5090681474,06,113,N,5306,+47.6388468,-123.5509260,C2,G5200,Congressional District 6,53,2.7499735034911956,8.626478022473036,0.46438
355,2996716502,624528889,01,113,N,1801,+41.4970344,-087.1798166,C2,G5200,Congressional District 1,18,0.39050084760547465,2.9579297896186896,0.56086
356,9187084777,4066985512,06,113,N,2606,+42.1640521,-086.1560519,C2,G5200,Congressional District 6,26,1.4440249998300436,5.90436420091128,0.52052
357,475268277,107378630,09,113,N,5309,+47.4575240,-122.2583062,C2,G5200,Congressional District 9,53,0.06949933526004659,2.3493394322663135,0.15823
358,2141132056,233434409,10,113,N,5310,+47.0417220,-122.7558152,C2,G5200,Congressional District 10,53,0.2810541361190517,3.931628748104035,0.22848
359,16092719806,11222216505,02,113,N,1502,+19.8097670,-155.5061027,C2,G5200,Congressional District 2,15,2.373809429182153,21.185021107181033,0.06647
360,33546699649,4122288170,02,113,N,0602,+40.0940587,-123.4649741,C2,G5200,Congressional District 2,06,3.9796856387687427,16.59251195352177,0.18165
361,21200434641,376934988,12,113,N,1312,+32.4133308,-082.2238419,C2,G5200,Congressional District 12,13,2.0685270106128306,11.995394673381071,0.18065
362,1228674847,22137657,06,113,N,0806,+39.7550881,-104.7653511,C2,G5200,Congressional District 6,08,0.1314933662540926,3.8411218072645616,0.11199
363,5051081987,102061410,06,113,N,2406,+39.5376137,-078.8843351,C2,G5200,Congressional District 6,24,0.5396122454520149,9.784601398892683,0.07083
364,41863748,2716271,07,113,N,3607,+40.6909358,-073.9105700,C2,G5200,Congressional District 7,36,0.004749183438004102,0.8063134297132236,0.0918
365,38314960,7148864,12,113,N,3612,+40.7500246,-073.9512635,C2,G5200,Congressional District 12,36,0.004847759003001446,0.4451867853033177,0.30737
366,36938189,22765802,10,113,N,3610,+40.7020688,-074.0072095,C2,G5200,Congressional District 10,36,0.006361224899987884,0.9141514492956279,0.09566
367,26582253,7034522,13,113,N,3613,+40.8387640,-073.9330348,C2,G5200,Congressional District 13,36,0.003589351672995629,0.39062162133756295,0.29561
368,2568926211,4676013792,02,113,N,5102,+37.4077643,-075.8875288,C2,G5200,Congressional District 2,51,0.7373450362025494,6.683303945073926,0.20744
369,12273799802,99685003,15,113,N,3915,+39.5778602,-082.7562053,C2,G5200,Congressional District 15,39,1.2971230397653535,10.888278803757256,0.13749
370,19516651735,236192077,02,113,N,0802,+40.1377184,-105.7097247,C2,G5200,Congressional District 2,08,2.0877135476589683,10.804407924066991,0.22474
371,270668869,16683,01,113,N,3201,+36.1335125,-115.1514997,C2,G5200,Congressional District 1,32,0.02710298350648899,0.7822217423221054,0.55663
